,VEGFA,FGF1,Cluster
TCGA-5P-A9K9-01A-11R-A42S-07,6.750378784409665,0.6930519469613596,1
TCGA-B1-A47M-01A-11R-A24Z-07,4.147242034106698,1.222131897676842,1
TCGA-BQ-5883-01A-11R-1592-07,7.29207865375514,1.205198179306537,1
TCGA-B9-4617-01A-01R-1193-07,4.8332934294217935,0.3592834493118131,1
TCGA-A4-A5XZ-01A-11R-A31O-07,5.010637087830192,3.1524215182059048,1
TCGA-A4-8098-01A-11R-2404-07,5.8808606777340025,0.3404700052333851,1
TCGA-J7-A8I2-01A-12R-A36F-07,7.60016099892914,1.1454636556450055,1
TCGA-UZ-A9PL-01A-11R-A38C-07,4.815244228004766,0.3082081129066328,1
TCGA-Y8-A896-01A-11R-A36F-07,5.440454154801642,0.2600952607661573,1
TCGA-BQ-7062-01A-11R-1965-07,4.1086729016487125,1.5198093311009573,1
TCGA-P4-A5E7-01A-31R-A28H-07,6.389562316476712,2.0844230608138345,1
TCGA-AL-3468-01A-02R-1351-07,7.263037224615761,0.8486909950769204,1
TCGA-SX-A71U-01A-12R-A33Z-07,4.019627121841391,2.572477448811514,1
TCGA-Y8-A898-01A-11R-A355-07,3.241918425042115,2.462260416033488,1
TCGA-B1-A47N-01A-11R-A24Z-07,3.765744401278549,2.879644934331483,1
TCGA-BQ-7046-01A-11R-1965-07,5.570409823057594,0.2435280613870569,1
TCGA-BQ-5886-01A-11R-1592-07,4.099590845844426,0.1299731071348193,1
TCGA-MH-A857-01A-11R-A355-07,6.581289697633799,0.3149772766077438,1
TCGA-KV-A74V-01A-11R-A33Z-07,5.376454358551311,0.3361730341172678,1
TCGA-BQ-5875-01A-11R-1592-07,6.666762193021642,0.2494443367726191,1
TCGA-HE-A5NH-01A-11R-A26U-07,4.863111506302729,1.1365729697593363,1
TCGA-DW-7963-01B-11R-A28H-07,4.825397933160168,0.5451537272559538,1
TCGA-DW-7841-01A-11R-A32Z-07,4.920886838412651,0.7665548811357064,1
TCGA-KV-A6GD-01A-11R-A31O-07,5.43254434393967,1.5981724516291198,1
TCGA-BQ-5879-01A-11R-1592-07,9.194922329014226,1.4103395147742892,1
TCGA-B3-8121-01A-21R-2404-07,6.336534828144345,1.8012360432959835,1
TCGA-5P-A9K4-01A-11R-A42S-07,6.861637612879096,0.7740580542511779,1
TCGA-WN-A9G9-01A-12R-A37K-07,6.894996804011351,0.2035930842725945,1
TCGA-F9-A4JJ-01A-11R-A24Z-07,7.901096956379195,0.5180806139164618,1
TCGA-A4-A48D-01A-11R-A24Z-07,4.583535067751127,1.2994419056445472,1
TCGA-2Z-A9JQ-01A-11R-A42S-07,2.971440343737293,1.835290956784748,1
TCGA-DW-7839-01A-11R-2139-07,3.871017997102732,3.713752503075758,0
TCGA-UZ-A9PR-01A-11R-A42S-07,3.798666568884877,3.561895849959669,0
TCGA-Q2-A5QZ-01A-11R-A28H-07,4.580058270599216,0.2935104453653727,1
TCGA-DZ-6134-01A-11R-1965-07,4.531973010342084,3.910552139690655,0
TCGA-G7-7502-01A-11R-2204-07,5.322387503682226,4.4497245036322735,0
TCGA-2Z-A9JJ-01A-11R-A42S-07,7.710617459869153,2.7279714323211155,1
TCGA-BQ-7060-01A-11R-1965-07,4.996573203571144,0.5742238011996732,1
TCGA-Y8-A8RY-01A-11R-A37K-07,4.289156038904026,1.849398442651054,1
TCGA-P4-A5ED-01A-11R-A28H-07,5.878250598842283,0.2817541003129898,1
TCGA-2Z-A9JG-01A-11R-A42S-07,5.119338794555857,0.128729926310024,1
TCGA-AB-2832-03A-01T-0736-13,4.756763040887346,0.065829010110686,1
TCGA-AB-2841-03B-01T-0760-13,5.970702566626873,0.0433571625003853,1
TCGA-AB-2851-03A-01T-0736-13,2.841700511872977,0.0641751916798842,1
TCGA-AB-2882-03A-01T-0740-13,4.024924182949063,0.0587589426723905,1
TCGA-AB-2938-03A-01T-0736-13,6.599762757888262,0.165183101686735,1
TCGA-AB-2894-03A-01T-0734-13,5.403754808773034,0.1840605701026084,1
TCGA-AB-2946-03A-01T-0740-13,3.654158375193889,0.0,1
TCGA-AB-2814-03A-01T-0734-13,3.1336560602245984,0.1351045617771546,1
TCGA-AB-2826-03A-01T-0734-13,2.7046979772811044,0.1291506030604431,1
TCGA-AB-2999-03B-01T-0748-13,6.832445886063438,0.0,1
TCGA-AB-2805-03A-01T-0734-13,3.4356362808532865,0.1770708981424469,1
TCGA-AB-2879-03A-01T-0735-13,3.6006203682265103,0.0,1
TCGA-AB-2815-03A-01T-0734-13,3.574183889381152,0.056381988232206,1
TCGA-AB-2914-03A-01T-0734-13,2.76090230756283,0.3139996098277401,1
TCGA-AB-2910-03A-01T-0740-13,2.6893005249513053,0.0,1
TCGA-AB-2849-03A-01T-0734-13,3.147189612573929,0.0751317631708995,1
TCGA-AB-2921-03A-01T-0740-13,4.286830864721638,0.0,1
TCGA-AB-2874-03A-01T-0735-13,2.6126352656697027,0.1456508521004779,1
TCGA-AB-2803-03A-01T-0734-13,7.716181761834031,0.1144505364904096,1
TCGA-AB-2971-03A-01T-0734-13,3.847259558319249,0.0831992917508387,1
TCGA-AB-2895-03A-01T-0735-13,2.789055340072136,0.0859333633489338,1
TCGA-AB-2934-03A-01T-0740-13,4.27004610660316,0.0578160132557079,1
TCGA-AB-2931-03A-01T-0740-13,2.643767906707964,0.0,1
TCGA-AB-2936-03A-01T-0740-13,3.4158952005393197,0.0637242109990819,1
TCGA-AB-2917-03A-01T-0734-13,4.084893014532704,0.2085907339047266,1
TCGA-AB-2919-03A-01T-0740-13,1.9984226256074995,0.0,1
TCGA-AB-2845-03B-01T-0748-13,4.077014569136782,0.1885028176962885,1
TCGA-AB-2844-03A-01T-0736-13,5.383054581767357,0.1159531927594074,1
TCGA-AB-2984-03A-01T-0734-13,2.8408057868484216,0.0698790033868122,1
TCGA-AB-2942-03A-01T-0734-13,3.016436857810672,0.0,1
TCGA-AB-2975-03A-01T-0734-13,2.690315329131292,0.2062718214838799,1
TCGA-AB-2860-03A-01T-0736-13,5.680635648316972,0.0602147246942337,1
TCGA-AB-2824-03A-01T-0736-13,4.909940736102871,0.1094299382210085,1
TCGA-AB-2837-03A-01T-0736-13,3.414895457634317,0.06758897390759,1
TCGA-AB-3005-03A-01T-0736-13,4.032193160576506,0.0,1
TCGA-AB-2901-03A-01T-0735-13,6.461803596156004,0.0,1
TCGA-AB-2830-03A-01T-0736-13,2.233842901776003,0.0,1
TCGA-AB-2819-03A-01T-0734-13,6.20167754115319,0.1552093262131496,1
TCGA-AB-2887-03A-01T-0735-13,2.84842339084076,0.1297530510100216,1
TCGA-AB-2924-03A-01T-0740-13,3.1790479093339554,0.1130356325937377,1
TCGA-AB-2899-03A-01T-0736-13,4.42358307838624,0.1517934320883404,1
TCGA-AB-2822-03A-01T-0734-13,1.0824167004020957,0.0,1
TCGA-AB-2884-03A-01T-0735-13,3.1441725688730737,0.386400549741912,1
TCGA-AB-2964-03A-01T-0734-13,2.824557756991777,0.0703936708517331,1
TCGA-AB-2838-03A-01T-0736-13,5.415794487088187,0.0,1
TCGA-AB-2915-03A-01T-0740-13,4.662873412035905,0.0,1
TCGA-AB-2898-03A-01T-0735-13,5.824722215896903,0.0,1
TCGA-AB-2988-03B-01T-0748-13,3.326770709684696,0.0,1
TCGA-AB-3006-03A-01T-0736-13,3.1232314776306933,0.0,1
TCGA-AB-2929-03A-01T-0735-13,2.0339504012303826,0.2358652948222167,1
TCGA-AB-2935-03A-01T-0740-13,6.076583909481815,0.1250257739818266,1
TCGA-AB-2847-03A-01T-0736-13,4.854983173274742,0.1681482938249337,1
TCGA-AB-2896-03B-01T-0751-13,1.986703689687564,0.0,1
TCGA-AB-2940-03A-01T-0736-13,4.79513509367733,0.0,1
TCGA-AB-2920-03B-01T-0760-13,2.9976973419618327,0.0557211593980704,1
TCGA-AB-2873-03A-01T-0735-13,4.274702632854569,0.0634728245003332,1
TCGA-AB-2872-03A-01T-0735-13,7.113193192793252,0.0,1
TCGA-AB-2863-03A-01T-0734-13,5.126100347150644,0.0556967476842352,1
TCGA-AB-2857-03A-01T-0736-13,5.92138335099905,0.1091317119819388,1
TCGA-AB-2846-03A-01T-0736-13,3.730118284917293,0.0580011572632098,1
TCGA-AB-2807-03A-01T-0734-13,2.805979037620764,0.0,1
TCGA-AB-2891-03A-01T-0735-13,2.529280280976877,0.1905741960286082,1
TCGA-AB-2880-03A-01T-0735-13,4.850547345970616,0.378885402092057,1
TCGA-AB-2890-03A-01T-0735-13,4.863822037775432,0.0806225618644524,1
TCGA-AB-2925-03A-01T-0735-13,3.9470121380056793,0.0,1
TCGA-AB-2978-03A-01T-0734-13,3.3624757467384034,0.2221856887535565,1
TCGA-AB-2871-03A-01T-0735-13,1.8370404867089545,0.0,1
TCGA-AB-2954-03A-01T-0736-13,2.8086358522578307,0.0,1
TCGA-AB-3001-03A-01T-0736-13,5.716738094114247,0.0,1
TCGA-AB-2913-03A-01T-0734-13,3.7710139246071326,0.5368638875425198,1
TCGA-AB-2932-03A-01T-0740-13,3.0599254425491464,0.0,1
TCGA-AB-2859-03A-01T-0736-13,2.93220119390928,0.1694146901354527,1
TCGA-AB-2813-03A-01T-0736-13,5.126764945279571,0.0,1
TCGA-AB-2949-03B-01T-0748-13,3.854095056614749,0.0455647790968863,1
TCGA-AB-2834-03A-01T-0734-13,4.708504492940206,0.0,1
TCGA-AB-2817-03A-01T-0736-13,3.897752498912526,0.0,1
TCGA-AB-2862-03A-01T-0736-13,5.742569804725287,0.2621974022448126,1
TCGA-AB-2853-03A-01T-0734-13,2.9753252817590856,0.1711478781840305,1
TCGA-AB-2855-03A-01T-0736-13,3.2391976196268395,0.0,1
TCGA-AB-2955-03A-01T-0734-13,1.8421706550761765,0.11316570190837,1
TCGA-06-0747-01A-01R-1849-01,6.985453986435774,5.772698382590639,0
TCGA-19-2625-01A-01R-1850-01,9.883126227465851,5.841987716056432,0
TCGA-14-0790-01B-01R-1849-01,5.795811428793263,7.183179019601569,0
TCGA-76-4925-01A-01R-1850-01,9.591879636579126,5.276732060404794,0
TCGA-06-0152-02A-01R-2005-01,8.627208736287534,7.109874662074097,0
TCGA-27-1832-01A-01R-1850-01,7.360556054878164,6.640785965621385,0
TCGA-28-2509-01A-01R-1850-01,9.009748741549908,5.458499581495149,0
TCGA-28-2499-01A-01R-1850-01,8.288804521240268,7.598093252364824,0
TCGA-41-5651-01A-01R-1850-01,8.42012595391444,4.776670185694169,0
TCGA-06-0745-01A-01R-1849-01,8.78127182326852,4.857414419590646,0
TCGA-26-5132-01A-01R-1850-01,9.602677260777082,6.428228357224832,0
TCGA-06-0132-01A-02R-1849-01,6.002174698374156,7.207496621735942,0
TCGA-32-2638-01A-01R-1850-01,8.629638721137388,7.128790119107554,0
TCGA-12-0618-01A-01R-1849-01,10.122223971152248,4.3033515648680245,0
TCGA-06-0878-01A-01R-1849-01,9.789171666332374,6.808458016558067,0
TCGA-06-0686-01A-01R-1849-01,9.234821776602864,5.534085378532944,0
TCGA-32-2634-01A-01R-1850-01,8.597743646263767,6.213831231385414,0
TCGA-19-1389-02A-21R-2005-01,8.971780367415871,6.570275438235206,0
TCGA-06-1804-01A-01R-1849-01,7.389538606153308,7.355785872222899,0
TCGA-32-2616-01A-01R-1850-01,8.325232143141694,6.653634027532586,0
TCGA-27-1831-01A-01R-1850-01,6.233305958768431,6.373457904132686,0
TCGA-14-0817-01A-01R-1849-01,6.104195763609983,5.065307913507959,0
TCGA-06-0882-01A-01R-1849-01,6.393748126492843,8.045323404001142,0
TCGA-06-0645-01A-01R-1849-01,8.58137533179075,5.8580877903898365,0
TCGA-76-4926-01B-01R-1850-01,7.177415871915034,7.774235909734284,0
TCGA-06-0125-02A-11R-2005-01,10.761915937725693,6.619859153078357,0
TCGA-06-2561-01A-02R-1849-01,6.868050691764667,7.497793239416254,0
TCGA-06-5408-01A-01R-1849-01,9.078491404002692,6.818831715384192,0
TCGA-06-5410-01A-01R-1849-01,6.221499143634663,7.627858391143621,0
TCGA-02-2483-01A-01R-1849-01,6.931569681314036,4.273349233979754,0
TCGA-06-2564-01A-01R-1849-01,8.340403066983825,7.450171589826899,0
TCGA-27-1834-01A-01R-1850-01,5.568478716078647,7.198814309273589,0
TCGA-76-4928-01B-01R-1850-01,7.922416965116136,6.177495484304942,0
TCGA-15-1444-01A-02R-1850-01,5.39334993308778,6.687420977594127,0
TCGA-41-3915-01A-01R-1850-01,9.32711993990691,5.409536053122342,0
TCGA-08-0386-01A-01R-1849-01,9.16927934002717,6.081485409771794,0
TCGA-06-5411-01A-01R-1849-01,5.852521478581985,6.6775811171378665,0
TCGA-12-0616-01A-01R-1849-01,5.8387843759937725,5.8440320947804105,0
TCGA-41-4097-01A-01R-1850-01,8.042895257428338,7.179425242843728,0
TCGA-06-0211-02A-02R-2005-01,7.96119826984765,6.37975999997789,0
TCGA-26-5135-01A-01R-1850-01,8.486889054720896,6.191534668713899,0
TCGA-28-5204-01A-01R-1850-01,6.686747854685137,6.924378757004985,0
TCGA-06-2569-01A-01R-1849-01,5.633271074060714,3.277889817476316,0
TCGA-27-1837-01A-01R-1850-01,6.71604943308146,7.597347589567725,0
TCGA-14-2554-01A-01R-1850-01,6.770927414856957,7.203952743727653,0
TCGA-19-2629-01A-01R-1850-01,4.777963593524079,5.437170390741512,0
TCGA-06-0178-01A-01R-1849-01,3.761829233433032,4.008270562386104,0
TCGA-06-0157-01A-01R-1849-01,7.257740012220025,6.977767390128801,0
TCGA-06-0139-01A-01R-1849-01,6.959580556164706,4.392082208930848,0
TCGA-06-0749-01A-01R-1849-01,4.675417476391483,7.150406171634187,0
TCGA-32-5222-01A-01R-1850-01,7.686205328778364,6.705191755299701,0
TCGA-76-4927-01A-01R-1850-01,7.760538842709011,7.105381475910784,0
TCGA-27-2526-01A-01R-1850-01,5.302340358313472,7.383645280899457,0
TCGA-14-1402-02A-01R-2005-01,7.789869251240704,6.41962374036932,0
TCGA-06-0156-01A-02R-1849-01,9.612831562055147,6.423010703469786,0
TCGA-06-0190-01A-01R-1849-01,9.004312750668856,6.479468300692084,0
TCGA-14-0787-01A-01R-1849-01,7.5751355976512595,6.947640570536409,0
TCGA-06-5417-01A-01R-1849-01,7.435805259521907,4.115825803173203,0
TCGA-02-0047-01A-01R-1849-01,8.043966805654163,7.4883568062621615,0
TCGA-28-1753-01A-01R-1850-01,8.100741702205596,5.7051763390709525,0
TCGA-06-5859-01A-01R-1849-01,5.005935852897832,8.363577768633533,0
TCGA-28-1747-01C-01R-1850-01,4.8889629174073255,6.805449581317577,0
TCGA-32-2632-01A-01R-1850-01,4.702536686260422,6.959993166252293,0
TCGA-12-3653-01A-01R-1849-01,5.950410795044366,5.819223397086251,0
TCGA-12-3652-01A-01R-1849-01,8.857074164573245,5.290013213830808,0
TCGA-06-0219-01A-01R-1849-01,8.122518919115652,6.040836537572785,0
TCGA-28-5220-01A-01R-1850-01,3.4526620467754827,7.051313279874946,0
TCGA-06-2562-01A-01R-1849-01,9.58766419695796,8.685477028109942,0
TCGA-12-1597-01B-01R-1849-01,8.320747020826177,5.978899033539994,0
TCGA-28-5215-01A-01R-1850-01,6.7522416755494055,6.446727361481803,0
TCGA-14-0871-01A-01R-1849-01,6.214496533093015,4.063842793308645,0
TCGA-02-0055-01A-01R-1849-01,7.999496116529379,5.018771250402791,0
TCGA-27-2523-01A-01R-1850-01,8.673005948021027,6.010809186346888,0
TCGA-14-1825-01A-01R-1850-01,7.981186521510498,5.6276683570772095,0
TCGA-14-1034-02B-01R-2005-01,10.702156652612077,4.839201818331931,0
TCGA-19-2620-01A-01R-1850-01,8.065006480340504,7.761501050265965,0
TCGA-06-0138-01A-02R-1849-01,8.465936105284193,6.927953469771823,0
TCGA-28-5213-01A-01R-1850-01,6.674313535351517,6.680805976671154,0
TCGA-06-0644-01A-02R-1849-01,7.535922089368809,5.5688298591577015,0
TCGA-28-2513-01A-01R-1850-01,7.660263722844732,6.436275166378404,0
TCGA-EI-7004-01A-11R-1928-07,6.362777203787832,1.8520590213097965,1
TCGA-AG-3742-01A-11R-1660-07,6.890177196644666,0.533658637470851,1
TCGA-DY-A0XA-01A-11R-A155-07,8.1466769245772,0.3851425612599864,1
TCGA-CI-6621-01A-11R-1830-07,6.64295115421679,0.6856435775232067,1
TCGA-CL-5917-01A-11R-1660-07,6.556055054483022,0.8117501895287835,1
TCGA-AG-3587-01A-01R-0821-07,6.873848270752956,0.6297158296819131,1
TCGA-AF-2691-01A-01R-0821-07,6.577211754082668,0.9227795515806636,1
TCGA-AF-A56L-01A-31R-A39D-07,6.819297671043281,0.48456266862873,1
TCGA-AG-3731-01A-11R-1736-07,7.966815065904876,1.057438220129829,1
TCGA-AG-3600-01A-01R-0826-07,6.360764880126867,0.3531989070332949,1
TCGA-DY-A1DF-01A-11R-A155-07,6.751705895761333,0.3276915664921179,1
TCGA-AG-3586-01A-02R-0821-07,6.5458130544685496,0.5465591834665244,1
TCGA-G5-6572-02A-12R-1830-07,6.161488139123996,0.8781989086583527,1
TCGA-AG-3902-01A-01R-A32Z-07,6.0727687667063295,0.3498859356731119,1
TCGA-AG-3725-01A-11R-1736-07,8.080007185565469,0.4221826613867143,1
TCGA-AG-A014-01A-02R-A002-07,6.657458110167889,0.4318205908401492,1
TCGA-F5-6814-01A-31R-1928-07,7.114437790332863,0.8581387640357968,1
TCGA-CI-6623-01B-11R-1830-07,6.031976264958454,0.2471258720472547,1
TCGA-AG-A016-01A-01R-A002-07,7.707492880231481,0.2387454097709581,1
TCGA-EI-6508-01A-11R-1736-07,6.773337089148713,0.4829726738501552,1
TCGA-AF-6672-01A-11R-1830-07,7.250894111598897,0.4803079719898668,1
TCGA-EI-6884-01A-11R-1928-07,6.723376742396551,1.006887609783894,1
TCGA-AG-3878-01A-02R-0905-07,5.373568189667946,0.5597162483977961,1
TCGA-AG-3728-01A-01R-0905-07,6.205182222950017,0.5614645770605182,1
TCGA-AG-3584-01A-01R-0821-07,7.019396799170414,0.1833129040000525,1
TCGA-EF-5830-01A-01R-1660-07,6.931408795568855,0.1323999270741035,1
TCGA-EI-6511-01A-11R-1736-07,7.62141092387746,0.7370783844042196,1
TCGA-AF-3911-01A-01R-1736-07,7.534437269348276,0.7787190118344473,1
TCGA-AG-3583-01A-01R-0821-07,6.191131746346281,0.0528985890996565,1
TCGA-AF-A56K-01A-32R-A39D-07,8.168019993767409,1.06193170237379,1
TCGA-G5-6233-01A-11R-1736-07,6.657478851640882,0.405946901593943,1
TCGA-CL-4957-01A-01R-1736-07,6.1873161775956,0.3407005552457399,1
TCGA-F5-6812-01A-11R-1830-07,6.438457234528174,1.727935204674297,1
TCGA-AG-A020-01A-21R-A083-07,6.44478842751739,0.1448285874726682,1
TCGA-AG-4001-01A-02R-1119-07,7.434317871754593,1.4141051726692928,1
TCGA-AG-3901-01A-01R-1119-07,6.518913739614312,1.7793126728619584,1
TCGA-AG-A011-01A-01R-A002-07,6.138426299760699,0.4293107233868889,1
TCGA-AG-3999-01A-01R-1119-07,5.53373870769179,0.3975651909114824,1
TCGA-AG-3887-01A-01R-1119-07,6.02459068614102,0.4600904265999463,1
TCGA-F5-6571-01A-12R-1830-07,6.592901148041291,1.2976524057362775,1
TCGA-DC-6158-01A-11R-1660-07,6.227745048824845,0.9057170969934958,1
TCGA-CI-6619-01B-11R-1830-07,6.192475462635336,0.4626805715599316,1
TCGA-CI-6620-01A-11R-1830-07,6.700203220222519,0.6036114078145057,1
TCGA-AF-4110-01A-02R-1736-07,5.824204491761022,0.7038319919280819,1
TCGA-AG-A032-01A-01R-A00A-07,6.8119897555292725,0.4012729291210598,1
TCGA-AF-2690-01A-02R-1736-07,6.58443121822106,1.9343741809257635,1
TCGA-AG-A01L-01A-01R-A002-07,7.259413905982649,0.2930002599667569,1
TCGA-AF-2693-01A-02R-1736-07,7.44264554389683,0.5302106139804923,1
TCGA-AG-A026-01A-01R-A00A-07,7.824345879624658,0.7844490361982416,1
TCGA-F5-6861-01A-11R-1928-07,6.85782674535597,0.6294058615131125,1
TCGA-AF-3400-01A-01R-0821-07,6.565234853016536,1.7398438302583108,1
TCGA-EI-7002-01A-11R-1928-07,7.722837080159917,0.665537960500725,1
TCGA-AG-3894-01A-01R-1119-07,5.347591237519072,0.2748295088390344,1
TCGA-DY-A1DE-01A-11R-A155-07,7.834015935529727,0.937711947217692,1
TCGA-CI-6622-01A-11R-1830-07,6.702735609477367,0.298829952491533,1
TCGA-DC-4749-01A-01R-1736-07,6.298928505050642,0.3905753578677817,1
TCGA-AG-4022-01A-01R-1736-07,6.767617279819326,1.057771094270733,1
TCGA-AG-A01Y-01A-41R-A083-07,7.731134191342678,0.5353509291013586,1
TCGA-F5-6813-01A-11R-1830-07,6.240032495775137,0.96182918298865,1
TCGA-EI-6506-01A-11R-1736-07,7.029652352624155,0.3573240937236397,1
TCGA-F5-6465-01A-11R-1736-07,6.575920884712882,1.1007987134222723,1
TCGA-F5-6464-01A-11R-1736-07,6.612728625653691,1.6172848467784111,1
TCGA-G5-6572-01A-11R-1830-07,7.142462057458644,0.8008488370570245,1
TCGA-AH-6643-01A-11R-1830-07,6.92594445968817,0.8397415127805311,1
TCGA-AH-6544-01A-11R-1830-07,6.621869043083595,0.2662385265517441,1
TCGA-AG-A01J-01A-01R-A00A-07,6.294397724456757,0.3202314925792678,1
TCGA-AG-4021-01A-01R-1736-07,9.224312763490255,0.994378143553976,1
TCGA-EI-6512-01A-11R-1736-07,7.085949909993746,0.5505509780108742,1
TCGA-AF-3913-01A-02R-1119-07,6.448721866346197,0.1840056766988026,1
TCGA-F5-6863-01A-11R-1928-07,6.904410097966086,1.4808779798639848,1
TCGA-AG-A02G-01A-01R-A00A-07,7.338577066009011,0.1971651962194145,1
TCGA-AG-3883-01A-02R-0905-07,5.989245450079166,0.41871967107008,1
TCGA-EI-6881-01A-11R-A32Z-07,6.121520724076452,0.3462689784565315,1
TCGA-AG-A00Y-01A-02R-A002-07,6.683857114800413,0.0429712003839521,1
TCGA-EI-6514-01A-11R-1736-07,6.099548476131439,1.1730474772848274,1
TCGA-AG-4015-01A-01R-1119-07,7.242686930875667,0.5044514069066303,1
TCGA-DT-5265-01A-21R-1830-07,6.218379835718162,1.4882391510224056,1
TCGA-AG-A01N-01A-01R-A00A-07,6.53679995367599,0.1846764206822378,1
TCGA-AF-2692-01A-01R-0821-07,7.53390742496442,0.4456346271091426,1
TCGA-AG-3609-01A-02R-0826-07,5.493446460822697,0.6357991932937913,1
